62.957142000000005, 62.185715, 62.971428, 64.279999, 64.998573, 65.10714, 65.43, 66.38428499999999, 66.860001, 66.257141, 66.26571700000001, 65.519997, 65.26571700000001, 67.27714499999999, 71.12571700000001, 70.91714499999999, 71.449997, 72.048569, 72.815712, 71.941429, 72.139999, 71.895714, 71.535713, 71.14286, 69.428574, 70.235718, 70.285713, 70.442856, 71.36571500000001, 71.464287, 71.205711, 72.14286, 72.314285, 66.715714, 66.928574, 67.048569, 65.85714, 63.994285999999995, 66.168571, 67.242859, 68.285713, 70.871429, 70.697144, 69.885712, 69.428574, 69.111427, 68.178574, 68.349998, 69.37571700000001, 70.072861, 69.122856, 69.50856800000001, 69.99143199999999, 69.23428299999999, 70.188568, 69.57, 69.975716, 71.072861, 71.541428, 71.425713, 72.284286, 73.110001, 75.201431, 74.14286, 75.0, 75.902855, 75.577141, 76.610001, 74.230003, 75.0, 74.860001, 74.442856, 74.940002, 74.878571, 74.225716, 73.511429, 74.284286, 73.95285799999999, 74.0, 74.687141, 75.225716, 74.998573, 74.147141, 74.175713, 73.942856, 74.21714, 74.431427, 74.87428299999999, 76.61571500000001, 78.497147, 79.714287, 79.757141, 80.785713, 81.807144, 80.827141, 80.128571, 80.511429, 81.0, 80.305717, 80.407143, 79.288574, 79.40142800000001, 78.528572, 78.5, 77.918571, 81.14286, 81.41285699999999, 81.157143, 80.545715, 79.637146, 79.16714499999999, 79.382858, 78.980003, 76.778572, 77.760002, 76.97285500000001, 78.114288, 77.11856800000001, 75.701431, 76.888573, 79.074287, 79.271431, 78.78286, 77.284286, 78.701431, 78.562859, 79.14286, 78.581429, 72.68, 71.992859, 71.791428, 70.739998, 71.80143000000001, 72.264282, 72.36571500000001, 72.86571500000001, 74.482857, 74.094284, 75.80143000000001, 76.707146, 76.379997, 77.495712, 78.0, 77.821426, 76.141426, 76.112854, 74.735718, 75.62571700000001, 74.80143000000001, 73.877144, 75.58285500000001, 74.774284, 75.85714, 75.845711, 76.112854, 75.870003, 75.480003, 76.492859, 76.358574, 76.77714499999999, 75.541428, 75.385712, 75.128571, 76.03714000000001, 75.69856999999999, 75.989998, 76.91714499999999, 77.35714, 78.074287, 77.145714, 76.902855, 77.03286, 76.822861, 77.482857, 77.341431, 77.11571500000001, 75.431427, 75.02714499999999, 74.66285699999999, 75.811432, 74.14286, 74.557144, 74.324287, 74.007141, 74.285713, 75.048569, 75.47285500000001, 75.58000200000001, 81.172859, 80.647141, 81.828575, 84.82, 84.66285699999999, 84.571426, 84.620003, 84.305717, 85.971428, 85.035713, 84.035713, 83.505714, 83.927139, 84.571426, 84.632858, 84.957146, 84.089996, 85.407143, 86.358574, 86.261429, 86.657143, 86.75, 87.982857, 89.431427, 89.692856, 91.139999, 90.565712, 89.779999, 91.062859, 92.314285, 92.842857, 92.699997, 94.730003, 94.129997, 94.040001, 92.199997, 91.510002, 92.309998, 92.269997, 92.290001, 91.849998, 91.32, 90.75, 90.209999, 90.370003, 90.82, 92.099998, 93.519997, 93.870003, 93.66999799999999, 94.139999, 96.269997, 95.440002, 93.760002, 95.360001, 95.860001, 96.800003, 96.970001, 95.029999, 93.620003, 94.989998, 94.68, 95.41999799999999, 97.040001, 96.849998, 97.82, 99.33000200000001, 98.440002, 97.160004, 94.900002, 96.370003, 95.360001, 94.75, 94.93, 94.260002, 95.269997, 96.040001, 96.150002, 97.33000200000001, 97.900002, 98.489998, 99.410004, 100.440002, 100.57, 100.290001, 101.790001, 101.41999799999999, 101.019997, 101.589996, 102.860001, 103.059998, 103.099998, 98.849998, 98.800003, 99.300003, 99.08000200000001, 98.010002, 100.410004, 101.209999, 102.809998, 99.800003, 101.269997, 101.93, 102.290001, 101.800003, 100.599998, 102.160004, 100.510002, 98.529999, 98.650002, 100.809998, 100.589996, 99.269997, 99.440002, 99.949997, 99.43, 98.760002, 101.540001, 100.690002, 101.33000200000001, 100.389999, 97.970001, 95.550003, 97.5, 98.32, 103.019997, 102.839996, 104.08000200000001, 105.18, 104.849998, 105.400002, 106.650002, 106.959999, 108.010002, 108.220001, 109.360001, 109.099998, 108.599998, 108.75, 109.019997, 108.699997, 109.379997, 111.800003, 113.150002, 114.269997, 113.940002, 115.440002, 114.910004, 117.510002, 116.849998, 119.07, 117.940002, 119.269997, 118.809998, 113.5, 115.75, 115.769997, 115.989998, 114.099998, 110.190002, 114.410004, 112.260002, 110.459999, 110.699997, 106.370003, 107.120003, 111.870003, 112.260002, 112.160004, 113.230003, 112.58000200000001, 112.099998, 113.790001, 113.639999, 112.82, 111.389999, 108.290001, 106.540001, 107.199997, 109.230003, 112.66999799999999, 112.599998, 111.43, 109.040001, 110.0, 107.029999, 107.839996, 108.949997, 110.260002, 112.300003, 113.739998, 112.41999799999999, 117.629997, 116.32, 118.400002, 118.050003, 118.5, 118.5, 120.019997, 120.019997, 118.550003, 120.16999799999999, 122.769997, 126.059998, 127.279999, 127.489998, 127.629997, 128.479996, 128.619995, 130.020004, 132.940002, 131.559998, 128.78999299999998, 130.0, 129.25, 128.96000700000002, 129.100006, 128.580002, 128.399994, 127.959999, 126.410004, 124.75, 122.309998, 124.400002, 123.879997, 125.900002, 127.0, 128.75, 128.25, 127.120003, 127.230003, 126.540001, 122.760002, 124.57, 124.050003, 126.089996, 124.82, 125.029999, 124.470001, 127.639999, 125.849998, 125.849998, 125.949997, 128.369995, 127.0, 126.410004, 126.279999, 125.550003, 125.57, 128.100006, 126.989998, 128.300003, 130.490005, 132.309998, 134.46000700000002, 130.16000400000001, 128.639999, 126.099998, 129.5, 128.149994, 126.559998, 124.769997, 126.68, 127.389999, 125.599998, 126.150002, 127.410004, 129.070007, 128.380005, 130.690002, 130.0, 130.070007, 131.600006, 132.600006, 130.33999599999999, 131.860001, 131.229996, 130.279999, 129.860001, 130.66000400000001, 129.580002, 129.5, 128.899994, 126.699997, 127.91999799999999, 129.179993, 128.190002, 126.099998, 127.029999, 127.720001, 127.230003, 127.709999, 127.489998, 127.480003, 127.209999, 128.860001, 127.66999799999999, 125.459999, 125.57, 126.900002, 126.43, 124.940002, 125.889999, 124.480003, 123.849998, 121.940002, 125.029999, 126.040001, 125.720001, 127.739998, 129.080002, 130.970001, 132.850006, 121.989998, 126.199997, 125.32, 123.089996, 123.379997, 123.150002, 122.32, 122.599998, 121.5, 117.41999799999999, 112.949997, 115.970001, 114.58000200000001, 116.529999, 117.809998, 112.529999, 116.040001, 114.32, 116.040001, 116.43, 116.099998, 114.08000200000001, 110.43, 94.870003, 111.110001, 107.089996, 112.230003, 112.16999799999999, 112.029999, 110.150002, 110.230003, 112.489998, 108.970001, 111.75, 113.760002, 110.269997, 111.790001, 116.58000200000001, 115.93, 116.25, 115.660004, 112.209999, 113.66999799999999, 113.379997, 113.629997, 113.25, 116.440002, 113.849998, 112.83000200000001, 110.16999799999999, 109.07, 108.010002, 109.879997, 110.629997, 111.739998, 110.190002, 110.0, 112.730003, 110.82, 111.290001, 110.93, 111.779999, 110.800003, 111.339996, 114.0, 114.33000200000001, 116.699997, 118.08000200000001, 115.400002, 116.93, 118.699997, 120.989998, 120.800003, 120.790001, 123.129997, 121.849998, 121.110001, 120.959999, 116.900002, 116.370003, 116.260002, 115.199997, 111.379997, 114.91999799999999, 115.760002, 117.639999, 119.199997, 119.269997, 117.33000200000001, 119.209999, 118.290001, 117.989998, 118.75, 117.339996, 116.550003, 115.290001, 118.980003, 117.519997, 117.639999, 116.040001, 115.190002, 112.18, 111.940002, 111.07, 112.019997, 108.910004, 107.279999, 107.400002, 107.269997, 109.0, 107.589996, 106.959999, 108.58000200000001, 107.010002, 102.610001, 105.75, 100.559998, 98.68, 98.550003, 98.970001, 100.550003, 100.32, 97.959999, 96.199997, 98.410004, 95.099998, 97.059998, 98.629997, 101.519997, 99.93, 96.040001, 93.790001, 94.790001, 96.470001, 95.41999799999999, 95.0, 95.860001, 96.519997, 93.129997, 94.290001, 95.91999799999999, 93.790001, 94.190002, 95.019997, 96.66999799999999, 98.839996, 96.0, 96.309998, 96.400002, 93.980003, 96.050003, 97.199997, 96.860001, 97.650002, 100.510002, 100.58000200000001, 102.370003, 102.389999, 100.779999, 101.309998, 101.410004, 102.239998, 101.910004, 103.959999, 104.610001, 105.519997, 106.339996, 105.93, 105.25, 106.480003, 105.470001, 106.0, 104.889999, 108.650002, 109.720001, 108.779999, 110.41999799999999, 109.510002, 110.230003, 109.949997, 108.910004, 108.970001, 109.339996, 110.800003, 111.620003, 112.110001, 108.889999, 107.879997, 106.639999, 106.93, 105.010002, 105.0, 103.910004, 96.0, 97.610001, 93.989998, 93.970001, 94.199997, 95.199997, 94.0, 93.370003, 93.0, 93.33000200000001, 93.480003, 92.720001, 90.0, 92.389999, 94.550003, 94.160004, 94.639999, 94.639999, 95.870003, 97.220001, 98.66999799999999, 99.68, 99.440002, 99.599998, 99.019997, 97.599998, 97.790001, 97.989998, 99.25, 99.019997, 98.5, 98.529999, 98.690002, 97.32, 97.82, 96.449997, 96.620003, 96.0, 94.940002, 96.25, 95.940002, 92.910004, 93.0, 92.900002, 93.970001, 94.440002, 95.489998, 95.389999, 94.599998, 95.699997, 96.489998, 96.75, 97.16999799999999, 97.410004, 97.389999, 98.91999799999999, 98.699997, 99.559998, 100.0, 99.83000200000001, 99.260002, 98.25, 96.82, 104.269997, 102.83000200000001, 104.190002, 104.410004, 106.050003, 104.809998, 105.58000200000001, 106.269997, 107.519997, 108.230003, 108.709999, 108.519997, 107.779999, 108.139999, 109.629997, 109.099998, 109.230003, 108.769997, 108.860001, 108.589996, 108.57, 107.389999, 107.410004, 106.620003, 105.800003, 105.660004, 106.139999, 107.699997, 107.900002, 107.83000200000001, 107.25, 104.639999, 102.650002, 107.510002, 108.730003, 113.860001, 115.120003, 115.190002, 113.050003, 113.849998, 114.349998, 114.41999799999999, 111.639999, 113.0, 113.690002, 113.160004, 112.459999, 112.709999, 113.059998, 113.400002, 113.699997, 114.309998, 115.019997, 117.699997, 117.349998, 116.790001, 117.879997, 117.33000200000001, 118.18, 117.25, 116.860001, 116.809998, 117.099998, 117.949997, 114.309998, 115.389999, 113.870003, 113.650002, 113.459999, 111.400002, 110.980003, 108.529999, 110.08000200000001, 110.309998, 109.879997, 111.089996, 107.120003, 107.709999, 106.57, 106.699997, 109.809998, 109.720001, 110.120003, 111.949997, 111.360001, 111.129997, 111.43, 110.779999, 111.599998, 110.370003, 109.16999799999999, 110.0, 109.5, 109.260002, 110.860001, 112.309998, 113.290001, 113.839996, 115.040001, 115.379997, 116.470001, 115.800003, 116.739998, 116.800003, 116.349998, 115.589996, 116.519997, 117.519997, 116.449997, 116.650002, 115.800003, 115.849998, 115.91999799999999, 116.779999, 117.949997, 118.769997, 118.739998, 118.900002, 119.110001, 118.339996, 120.0, 119.400002, 120.449997, 120.0, 119.550003, 120.41999799999999, 121.66999799999999, 122.139999, 120.93, 121.150002, 127.029999, 127.980003, 128.309998, 129.130005, 130.53999299999998, 131.350006, 131.649994, 132.46000700000002, 133.080002, 133.470001, 135.520004, 135.669998, 135.100006, 136.229996, 136.429993, 137.380005, 135.91000400000001, 137.139999, 137.080002, 137.889999, 140.0, 138.779999, 139.369995, 139.059998, 138.949997, 138.740005, 139.25, 138.850006, 139.300003, 139.41000400000001, 140.720001, 141.0, 140.399994, 142.110001, 139.850006, 141.259995, 141.5, 139.389999, 140.91000400000001, 143.679993, 144.190002, 143.720001, 143.71000700000002, 143.25, 144.220001, 144.28999299999998, 143.729996, 143.600006, 142.940002, 141.600006, 141.91000400000001, 141.479996, 141.41000400000001, 141.880005, 141.220001, 142.440002, 143.5, 143.91000400000001, 144.470001, 143.919998, 144.08999599999999, 145.100006, 147.53999299999998, 145.58999599999999, 146.520004, 146.759995, 149.029999, 153.869995, 153.630005, 152.449997, 154.699997, 156.009995, 155.940002, 153.600006, 151.270004, 153.380005, 154.0, 154.899994, 153.83999599999999, 153.729996, 154.0, 153.419998, 153.970001, 153.169998, 153.580002, 154.33999599999999, 153.899994, 155.020004, 155.25, 155.190002, 145.740005, 147.16000400000001, 147.5, 143.320007, 143.779999, 143.66000400000001, 146.869995, 145.520004, 145.770004, 145.130005, 147.169998, 145.009995, 144.490005, 144.71000700000002, 144.449997, 144.880005, 143.690002, 143.020004, 142.899994, 144.110001, 144.729996, 145.869995, 145.5, 147.970001, 148.820007, 149.199997, 150.479996, 151.5, 149.990005, 150.580002, 151.800003, 153.350006, 153.75, 149.889999, 149.899994, 149.100006, 159.279999, 157.050003, 156.070007, 157.059998, 158.600006, 159.259995, 159.899994, 156.600006, 159.320007, 160.66000400000001, 161.940002, 160.520004, 157.860001, 157.5, 158.229996, 159.070007, 160.429993, 159.649994, 160.139999, 160.100006, 163.800003, 163.639999, 164.800003, 163.75, 162.71000700000002, 162.08999599999999, 160.860001, 160.5, 162.610001, 159.869995, 158.990005, 158.470001, 160.110001, 159.509995, 157.899994, 155.800003, 151.53999299999998, 149.990005, 151.779999, 153.800003, 153.889999, 153.21000700000002, 154.259995, 154.009995, 153.630005, 154.179993, 154.970001, 155.809998, 156.059998, 155.970001, 156.350006, 156.729996, 157.899994, 159.779999, 160.419998, 156.75, 156.610001, 156.889999, 156.28999299999998, 156.91000400000001, 157.229996, 159.28999299999998, 163.889999, 167.899994, 169.869995, 166.600006, 174.0, 172.369995, 173.91000400000001, 174.66000400000001, 175.110001, 175.110001, 173.5, 173.03999299999998, 169.970001, 171.179993, 171.03999299999998, 170.28999299999998, 170.779999, 173.360001, 175.100006, 175.050003, 174.300003, 172.630005, 170.429993, 169.949997, 172.479996, 169.059998, 167.5, 169.029999, 170.490005, 169.199997, 172.149994, 172.5, 172.399994, 173.630005, 174.880005, 175.029999, 174.869995, 174.169998, 174.679993, 170.800003, 170.100006, 171.0, 170.520004, 170.16000400000001, 172.529999, 172.53999299999998, 173.440002, 174.350006, 174.550003, 173.16000400000001, 174.58999599999999, 176.179993, 177.899994, 176.149994, 179.369995, 178.610001, 177.300003, 177.300003, 177.25, 174.509995, 172.0, 170.16000400000001, 165.529999, 166.869995, 167.169998, 166.0, 159.100006, 154.830002, 163.08999599999999, 160.28999299999998, 157.070007, 158.5, 161.949997, 163.03999299999998, 169.78999299999998, 172.360001, 172.050003, 172.830002, 171.800003, 173.669998, 176.350006, 179.100006, 179.259995, 178.53999299999998, 172.800003, 175.21000700000002, 177.91000400000001, 174.940002, 175.479996, 177.96000700000002, 180.28999299999998, 182.58999599999999, 180.320007, 178.5, 178.649994, 177.320007, 175.240005, 175.03999299999998, 170.0, 168.389999, 168.070007, 173.679993, 167.25, 167.809998, 166.639999, 167.639999, 164.880005, 172.580002, 170.970001, 169.880005, 173.0, 172.229996, 173.41000400000001, 174.779999, 175.029999, 176.490005, 177.809998, 173.759995, 170.600006, 166.830002, 165.669998, 162.619995, 164.119995, 164.0, 162.130005, 166.41000400000001, 175.229996, 175.880005, 178.25, 185.179993, 184.990005, 186.550003, 187.740005, 189.490005, 189.009995, 186.779999, 186.070007, 188.0, 187.190002, 188.0, 188.380005, 186.350006, 188.770004, 188.229996, 187.600006, 187.720001, 187.220001, 187.990005, 191.639999, 193.070007, 193.630005, 194.139999, 191.169998, 191.350006, 191.389999, 192.419998, 191.550003, 190.029999, 187.880005, 185.139999, 186.350006, 187.25, 186.119995, 183.399994, 182.990005, 185.229996, 184.100006, 186.28999299999998, 183.820007, 187.78999299999998, 185.259995, 185.419998, 189.5, 190.71000700000002, 188.5, 189.529999, 191.080002, 191.520004, 189.75, 191.779999, 189.690002, 191.779999, 190.679993, 192.449997, 193.059998

